CUSTOMER	NAME	ITEMS
3	NBUBVG_411ed4d3-e1cd-4202-80fb-9f200c9901b3	4
3	NBUBVG_416a9c96-21b5-4476-9898-723efaa75e17	4
3	NBUBVG_417700c3-be6b-4801-82bc-e50cc8643a38	3
3	NBUBVG_4185efa1-0a81-47a5-98ec-f658b18eaded	3
3	NBUBVG_4197bb5c-6871-403c-8ab4-476c13f0a61f	5
3	NBUBVG_419bd74f-9bbb-4fc6-9b66-a0a739f7fecc	5
3	NBUBVG_41b7b44b-a871-4906-b422-985c9f4a5ddb	3
3	NBUBVG_41cfbcd9-4998-4b76-82b0-d132d70161af	3
3	NBUBVG_41fd4d7c-33a4-42d7-895a-5b016e38761a	2
3	NBUBVG_420bfd37-f873-4aa9-a0da-1be73676e2a1	3
3	NBUBVG_421189e0-fa91-46bc-9505-defcd6b84ab6	3
3	NBUBVG_42119255-1be3-4e94-a3bc-78900d748307	3
3	NBUBVG_423fbc73-dc16-4d94-a6fe-5e76ccb3b73d	4
3	NBUBVG_42532f50-1335-44e7-adce-aca2c534e67f	3
3	NBUBVG_4262539a-9dee-49f1-980f-9a8c4d893a69	3
3	NBUBVG_426be208-cdfd-48f8-a622-312c663d8d79	3
3	NBUBVG_427b2ff8-d757-491a-836d-66c8b62c712c	3
3	NBUBVG_42f2a8bf-7980-4170-bd08-7749649e6de0	3
3	NBUBVG_433ceaa6-dcf8-42f3-8b48-4d957d7062b8	3
3	NBUBVG_434485f0-176b-4102-a1c5-b24633e02ac6	1
3	NBUBVG_438dd080-1920-4c42-82b6-dc6a14b0cef4	2
3	NBUBVG_439ab840-3aef-48a5-b45b-7f9643c1413b	4
3	NBUBVG_439d5892-4830-4a5f-9b71-4f6ea29b6247	1
3	NBUBVG_43e509ec-6b4a-4219-af26-dd97b806e9de	3
3	NBUBVG_44012637-d34b-4889-8632-1a1cac874462	4
3	NBUBVG_440264eb-02e7-4cba-ab05-4a73cf11031d	5
3	NBUBVG_44258ac7-a30a-4269-baab-bcf6b5313f29	3
3	NBUBVG_445ab3b7-f2e4-4fc2-84a9-a385e4937520	3
3	NBUBVG_447406db-e8d2-4a41-bdce-5fb03d36d497	3
3	NBUBVG_44768ea3-4048-4ed2-b113-66efe7c034ef	6
3	NBUBVG_44797325-49d1-4bac-ac73-465877056aa9	2
3	NBUBVG_44a50438-8f47-4b5b-99ee-973e446e38df	4
3	NBUBVG_44d8c8ea-1574-4f41-a39a-2ebc2576a416	5
3	NBUBVG_44efe9b6-1596-44e8-bc93-1972941a4cc9	1
3	NBUBVG_44fd232a-f487-4e28-b3b5-5daeed6c392b	3
3	NBUBVG_44feba16-e28d-4da6-ab53-77a6e83493fe	3
3	NBUBVG_45043c06-e96f-4513-8799-3e0964462417	3
3	NBUBVG_4528c249-ece9-4e41-8b12-950d474c5c15	3
3	NBUBVG_45461eb1-9643-450b-be7b-904ad751fc7b	3
3	NBUBVG_457b8868-3738-455c-a832-7429fb8c8a23	3
3	NBUBVG_458174c9-edb6-40ff-ba54-3a05343cee06	2
3	NBUBVG_45916f65-15e1-40a9-b76f-777873f5c354	3
3	NBUBVG_45936eb5-64b0-4abb-83a4-31d21d590b2e	3
3	NBUBVG_45d6f204-b45f-41df-84da-24c42d7d4721	1
3	NBUBVG_45db78a3-968f-4aa9-b175-4fc788dfdfb6	3
3	NBUBVG_45ef4fdf-f609-47bb-89b6-53c8d0fb2ee9	2
3	NBUBVG_45f22e0a-bb8e-42d5-95bd-8f5d2598bb67	3
3	NBUBVG_4601ec5b-9ac4-440e-a155-f4d2d5c82037	4
3	NBUBVG_46077641-ed1d-4894-b2c4-9727a7f67192	2
3	NBUBVG_4614f037-875a-4c8a-96e4-05e7485d49d6	3
3	NBUBVG_461a4d53-a3ac-4d9a-8bc1-3c61ae6c0d8f	5
3	NBUBVG_462b43e0-3773-4ce6-9934-6558df96a120	3
3	NBUBVG_463ee834-55cc-4b5a-81a8-c5ee3cc6c39d	3
3	NBUBVG_4678c9ed-bd70-4788-b6ed-1766272db36a	2
3	NBUBVG_467d915a-74ba-4c3a-b259-d8deffcfdf39	3
3	NBUBVG_46a7754d-d6cc-4c3c-86d2-1d97bb9ee504	3
3	NBUBVG_46e46437-c9ea-4795-84b6-ecbb9c048493	3
3	NBUBVG_470561c0-b945-4f65-8a10-caf9f7b0f6a8	2
3	NBUBVG_474fc393-abfc-421a-b8ab-83c340ac091f	4
3	NBUBVG_4761b8e9-b42e-4c7c-8722-cf5f9d95159e	4
3	NBUBVG_4776eecd-0c42-4ddd-8635-61dced6bd84d	2
3	NBUBVG_47912d85-c8db-40ce-acda-a84f944e8eba	3
3	NBUBVG_47a0c7bf-f8f0-4343-bfd0-76e827d66134	3
3	NBUBVG_47c71bb7-7f23-4ba8-b060-b4b158d975d5	3
3	NBUBVG_47e49aab-8ab0-43dc-8b1b-245f91491580	2
3	NBUBVG_47e9b4f7-3252-4342-8a18-bdde309a9e48	2
3	NBUBVG_47eaab29-b7cb-486e-b38c-614e928aa5d3	3
3	NBUBVG_47ee02c0-b532-4bee-8b3f-09bc6d9b4d57	1
3	NBUBVG_47f211c5-adf1-41bf-9732-24da095b7b5f	2
3	NBUBVG_481afd7e-ba3f-44e1-8117-fdab0e3a6766	3
3	NBUBVG_481ebd79-5a2f-4dd5-89dd-9cde3219e982	6
3	NBUBVG_4826c81c-c9bf-4251-a78e-1ec6a955e630	2
3	NBUBVG_482fc8aa-c2aa-4ac5-860a-9cb5661f6c9d	2
3	NBUBVG_483fc428-c36a-4e36-91c6-baaf6960338d	3
3	NBUBVG_4843d267-0f96-4871-b7f1-66ec7d554f3e	3
3	NBUBVG_484c1526-ccc8-45e1-bac9-9b96a18fae41	2
3	NBUBVG_484ca7a5-9074-4d03-a4f7-f267e83b87d6	3
3	NBUBVG_486637c7-b9cd-4e55-9191-a968437cbde8	5
3	NBUBVG_48b4e6fb-33cf-4963-8a12-59e06c393898	3
3	NBUBVG_48b606e3-023d-4097-a56f-22e633cc6aa8	3
3	NBUBVG_4914dd82-1fec-4058-a0a2-9b2176e5668e	3
3	NBUBVG_491c8f07-5300-427b-bf72-3423e54fb600	3
3	NBUBVG_4931e918-8f91-4db7-8f2a-d843af17ebd6	2
3	NBUBVG_4931f6e9-b84b-4dfc-aa00-7317a45f1114	3
3	NBUBVG_4931fa16-1452-426d-9bc6-cf22ec787db4	3
3	NBUBVG_4958eb52-c893-472b-be0a-c8a1823d2c0d	3
3	NBUBVG_495dde8a-b1ad-455b-aeb3-8d7d0ccb4e30	3
3	NBUBVG_496b0612-385d-43f6-8716-1038f8011cc4	3
3	NBUBVG_498f45d5-8d5f-4a4b-b96d-a418eb882060	5
3	NBUBVG_4990aba2-edcc-42f6-adb2-e4ce55b11d6d	3
3	NBUBVG_49d605b6-b80b-45c1-90b2-9e9ce103ebb2	2
3	NBUBVG_49e2eb3c-b70d-41e0-b716-8d87b3de10e8	3
3	NBUBVG_4a0b8ede-a980-443b-86db-2a274ecf6ba0	3
3	NBUBVG_4a26a1a7-c9b9-42cc-989c-99638c96b455	2
3	NBUBVG_4a380b4a-4e79-4373-9b75-de65bf1efcd6	2
3	NBUBVG_4a61efa2-b95f-40c3-bf11-b77b0e3c91b5	1
3	NBUBVG_4a6efbd6-2ff1-4bb4-887f-cf6ea3d7fcaf	3
3	NBUBVG_4a80ece1-d5eb-4ff7-b656-f9aea9d2e1dd	5
3	NBUBVG_4a9ed5a1-45ea-4de5-90f6-a66789f9e4f3	3
3	NBUBVG_4abbde91-0eff-418d-87e1-006327764a9b	2
3	NBUBVG_4abff33f-531a-4eb5-be8a-2ca8caa82931	5
3	NBUBVG_4ac2da26-2261-4337-9d5a-259fd952b487	4
3	NBUBVG_4ad33e08-ccd0-4fac-8243-cb489c4320ec	3
3	NBUBVG_4adb750f-322d-4659-8e81-3cca736d3466	3
3	NBUBVG_4b180bc3-14e0-4670-82ec-a44adb1ea7dd	3
3	NBUBVG_4b357c6f-a8cb-4242-875d-a76d0a127b03	2
3	NBUBVG_4b3c7fec-042f-4c7d-8e03-f6db6bf037ec	2
3	NBUBVG_4b538022-8548-44eb-99e9-4af046a4a8a7	3
3	NBUBVG_4b890a3d-e2ed-4e16-b294-5648be244587	4
3	NBUBVG_4b95c633-8842-4965-8f05-c469b87ec081	3
3	NBUBVG_4bad8649-ff45-4bd0-848d-e68a93008083	2
3	NBUBVG_4bd4ee21-ec61-43a7-b688-f44bf9b5e0a6	2
3	NBUBVG_4be95942-d0a5-48ce-86d4-9519a9e3d4ea	2
3	NBUBVG_4c0579ab-4ec1-48c2-8067-2503825b44a8	6
3	NBUBVG_4c21cc7b-6174-4060-81dc-80c496e30cd4	4
3	NBUBVG_4c220a41-3ee1-43cc-aae8-b72718e35bac	3
3	NBUBVG_4c2c4550-dd77-47f9-85d2-391415430df1	3
3	NBUBVG_4c3c9562-0284-40d5-84c6-1abca3b90143	3
3	NBUBVG_4c5256cb-5ffd-42c1-9b62-6ca0e0372709	3
3	NBUBVG_4c575ca7-4c28-43af-ae89-40fa41f2a73e	3
3	NBUBVG_4c669f7a-85e7-476c-a05c-c185ae93baa5	3
3	NBUBVG_4cb5fa54-b04c-48db-b7fe-a98789ee1ead	3
3	NBUBVG_4cc6dc76-5e00-4ad7-8e41-012d3d69323f	2
3	NBUBVG_4cd8cc6b-109f-461f-b1a7-566de38caded	3
3	NBUBVG_4cf61334-e309-4860-9ab1-ca7788e8d790	3
3	NBUBVG_4cfb15d4-3aee-4e97-8690-9e28592d0d3d	2
3	NBUBVG_4d2089a2-8337-4052-bd1e-d49883014b55	3
3	NBUBVG_4d3a8966-ea9e-4a63-b4ab-822e5b84123c	3
3	NBUBVG_4d469d97-b4c5-4ce1-b1ad-96744c267584	3
3	NBUBVG_4d4c3d20-d08b-4e1f-9f11-d4a0d5d80970	3
3	NBUBVG_4d551b4e-2928-4d9a-aa02-f2b1b5ff6021	1
3	NBUBVG_4d741b11-21f0-46da-bb14-a9aeeedf5f86	2
3	NBUBVG_4d8673c3-b38d-4e42-8a7d-18333722fa26	3
3	NBUBVG_4d885506-f4a6-48ba-af50-a9b6e7a06131	3
3	NBUBVG_4dabffd5-31a7-4d3c-9409-5f4c6e838611	3
3	NBUBVG_4e32cfb6-8b4f-4df9-87a4-4d9f3a9ad2ae	3
3	NBUBVG_4e556dd2-38de-4c2f-b1a0-4c794e2f1d54	2
3	NBUBVG_4e5a7b31-3429-4e9a-a497-512d99e64536	2
3	NBUBVG_4f01f673-d206-4872-bc1f-640d50e0af86	3
3	NBUBVG_4f30cc88-cd80-49bb-81e3-f10093e62cc6	3
3	NBUBVG_4f401847-dbf9-4609-a29d-9f90330abf43	3
3	NBUBVG_4f713911-45df-499f-a36b-2a5013708691	3
3	NBUBVG_4f8c0679-ad06-407a-bfc0-4460f31b3107	2
3	NBUBVG_4fb2d546-c540-4050-97d4-bd751edaaf51	2
3	NBUBVG_4fbc1025-03e1-4039-ad94-c86a6ae93203	1
3	NBUBVG_4fd91790-94e3-444a-bdeb-4358971e6a88	4
3	NBUBVG_4ffec5dc-15a3-48de-b765-0eaebb25f61c	2
3	NBUBVG_500d078d-3876-4120-8208-6948427c4dc7	2
3	NBUBVG_5055b149-3f71-4996-86e2-9834ce1e5b5b	3
3	NBUBVG_505a04ab-967e-4b49-9103-8fb782b75a01	2
3	NBUBVG_505eca7e-b3f0-4e1e-9530-ef473c9dbb54	3
3	NBUBVG_506edc14-e784-4d9a-87f5-9c847fe033bf	3
3	NBUBVG_50c9a7a1-158f-4a61-9958-c1626ec5713e	3
3	NBUBVG_50d8e045-e1c2-44a3-984f-ea46751dea66	2
3	NBUBVG_50f20549-3b96-4b20-baad-94d7ea930826	3
3	NBUBVG_512728cf-af6a-47ac-8848-f3f3ffe80591	3
3	NBUBVG_51313bc2-a7a5-4793-8763-ff29556946d5	7
3	NBUBVG_5148e54c-dd2f-4941-a75b-3c7997db9fae	1
3	NBUBVG_516b1be2-aec5-42b2-9714-eafe9edb3e7b	3
3	NBUBVG_516e26d4-7061-4afa-9609-b5b68cb24b84	3
3	NBUBVG_516e81fd-cbed-42ea-9b00-2a64444c934f	2
3	NBUBVG_516ec378-95a9-4c7b-8ab2-39f2a626a907	2
3	NBUBVG_5198b464-f1af-4bd4-9641-ee102b514062	2
3	NBUBVG_51ae541c-dc27-4928-a32f-bb71bdae407a	3
3	NBUBVG_51b3f1ab-521b-44fd-8912-bb0727a37438	3
3	NBUBVG_51e73fb0-4ff3-4047-8f83-93f181e9d7a0	3
3	NBUBVG_52291242-8e77-4f30-bf1a-714222c7906c	3
3	NBUBVG_522aad83-02fd-47e5-87bf-740b6dedd27e	3
3	NBUBVG_523dcef5-d037-400e-9a60-73d43f1b9993	3
3	NBUBVG_523f1e53-e03b-4a85-90d5-c39be3d40252	4
3	NBUBVG_527d127c-7207-4bfd-82b1-99fdec3d62e1	4
3	NBUBVG_528eb2f1-6f76-489f-81c5-e26f44d4fba6	4
3	NBUBVG_5292d9ec-7be6-46fc-bb5b-76109637003c	3
3	NBUBVG_5294163f-bc1c-400b-9663-880ea6450f4a	3
3	NBUBVG_52a08c36-8b8e-42b0-96ee-3a996387200b	2
3	NBUBVG_52a35e85-9728-4d79-9af0-a2efc45eedac	2
3	NBUBVG_52d52cd6-f3d4-4c1b-8b74-6cc1a49ac47d	3
3	NBUBVG_52f79d43-7cac-4fab-a4ec-772cb118daab	3
3	NBUBVG_530ecf38-21fc-47c2-aa72-b730a3a75a9a	3
3	NBUBVG_53202d04-eab7-4843-96b2-8f1db323ac99	3
3	NBUBVG_532d88df-a228-400d-8ebf-1c152bc6d039	3
3	NBUBVG_5330d268-289f-486b-b413-d9524dfc0a15	3
3	NBUBVG_53523c83-836a-4ebd-9a2d-842b7e96f45b	3
3	NBUBVG_535706c9-0fca-4287-8a70-98d122bbf5aa	3
3	NBUBVG_53a7b5eb-6550-46ee-980a-9640ec860e81	3
3	NBUBVG_53b9010e-835d-4880-94f9-cfd3129654d8	6
3	NBUBVG_53b932f5-bb0a-4853-8934-c1f99c3146b7	3
3	NBUBVG_53ce9973-ed1f-42d6-b392-66889d124d18	9
3	NBUBVG_545bc88c-11c6-4c8a-b25c-cdddd3adfff6	3
3	NBUBVG_5464cfbf-989a-48de-a2f2-9eb522488122	3
3	NBUBVG_548b9d90-b212-48d4-91b6-610c95861f9c	2
3	NBUBVG_549d40d4-4467-47a8-8a64-52f6451a0e11	1
3	NBUBVG_54ba41d8-f3aa-4561-a10a-26a4c5939a01	5
3	NBUBVG_54c45bf9-4e3f-4b6a-858a-5302e3ac34dc	3
3	NBUBVG_54c93cdf-987e-4dad-bffa-91db4ded878f	6
3	NBUBVG_552d7979-09c7-41aa-90e5-0d6b731c0070	4
3	NBUBVG_5568c1b3-3982-40a9-b2bb-93fb295744da	3
3	NBUBVG_556ce033-f71e-418c-8d3a-e270d0d9e886	3
3	NBUBVG_5584f59a-95d5-4940-8507-b52103b85ee2	2
3	NBUBVG_559477c6-5378-4481-abe3-c76e96b93644	2
3	NBUBVG_55ad38e6-6785-40ed-a0a4-63e0ca1a59fd	3
3	NBUBVG_55ad5016-2c59-4341-90aa-e34ab1ce239b	12
3	NBUBVG_55b59de4-ad4b-4c01-bd5d-60a86c9559f9	3
3	NBUBVG_55b6e29f-98ee-4739-9cfd-7a02e26c08ae	2
3	NBUBVG_55bb9246-40ea-4858-b503-c54f5b42a13c	2
3	NBUBVG_55d8191c-53d9-412b-a99c-658e6e83eb4f	3
3	NBUBVG_55e36328-211f-4844-9c5a-f87b49009d2f	4
3	NBUBVG_55ec533a-4600-4f4a-92c0-c00893d57758	3
3	NBUBVG_55fa7121-079c-4215-962b-56fcef99a708	2
3	NBUBVG_560bc5fc-0008-46c4-9e5c-ff01493bd19f	3
3	NBUBVG_560e9fcc-f604-44dd-a6a0-877995d5ca0d	2
3	NBUBVG_56594bc8-5221-4c8c-814b-8237956b5056	3
3	NBUBVG_565a603f-137f-41b9-88e0-e97bee25996b	2
3	NBUBVG_56c4845d-93fa-4818-8808-14209ab2ea51	3
3	NBUBVG_56efd170-4027-45a8-b872-6f8946146b31	3
3	NBUBVG_56f3600c-dc49-4bda-91bd-af24ddff64ae	3
3	NBUBVG_56f85df0-3636-4b3b-9a9c-333b6d879f66	3
3	NBUBVG_5772a246-689e-460c-a517-6b6f52a4444e	3
3	NBUBVG_5777c144-1b23-4819-8154-29a511950a03	5
3	NBUBVG_5779a397-0d70-4ad4-a28b-3b2492f957c8	2
3	NBUBVG_57861f61-d0b4-4aee-b632-0540e0e358f9	3
3	NBUBVG_5787000b-11aa-4080-88a9-d4cd0d84e4d3	5
3	NBUBVG_579681b4-6284-438a-a3e3-83e06c3edc4a	1
3	NBUBVG_57985caf-f27d-43a0-8d7a-59d08d724150	4
3	NBUBVG_57b05343-374b-49ff-910f-ada9dc125a97	3
3	NBUBVG_57bfb47a-38ea-4d55-ad63-e126c418cbe4	3
3	NBUBVG_57cbab9d-2197-4418-90cf-e08dce27278b	3
3	NBUBVG_57cc4ae1-298c-4ba8-bdfe-541bdb18f570	2
3	NBUBVG_57fa4f08-9811-4c4f-b58a-74bf85557d42	3
3	NBUBVG_57fddb48-018a-4a81-bc17-eb6e66a6a822	3
3	NBUBVG_580b427a-7f41-4351-8801-de706c1afef0	4
3	NBUBVG_580bff49-d8a7-4831-8942-791ac2566a8d	3
3	NBUBVG_58370ab7-e51f-4a89-9e6a-2fdb4c6d5b5a	3
3	NBUBVG_583c4700-e63a-4fb6-a9ed-3c09422ecb75	4
3	NBUBVG_5892e714-8a89-463b-b9eb-0806aa6e9a46	3
3	NBUBVG_58b1ead1-87a4-49f1-8121-01c33009af18	2
3	NBUBVG_58b7d5b4-f991-4195-8209-e25580dc7cd3	2
3	NBUBVG_58bf5bcc-61a7-49b0-bf6a-b8d6190803b5	9
3	NBUBVG_58d0688c-0d2e-45c5-b8d0-a5570c9a003d	6
3	NBUBVG_58fa92f7-d7f6-49de-a876-47d66b344b6d	3
3	NBUBVG_5944c776-8043-4aa0-b200-882872838918	3
3	NBUBVG_59806c43-00a3-4acf-9b98-2c158a1a0c56	2
3	NBUBVG_598b7d03-75ea-4ac9-a546-311a060a19d9	3
3	NBUBVG_599ae0ca-14f6-4073-877f-5cf7d8720c4f	3
3	NBUBVG_59a3c378-f1c5-42b6-af65-6bc6157e694c	3
3	NBUBVG_59a99187-c52e-428f-971d-66e985a06b93	2
3	NBUBVG_59afe054-4dd4-4e54-a19a-bcc4a244f74b	5
3	NBUBVG_59b88b01-440c-4553-9392-42b4e17eaae9	3
3	NBUBVG_59f14424-9e5d-4c9c-9e6c-588832979b07	3
3	NBUBVG_59f83941-e6d5-4b2b-a375-d9d93ad8dfd4	3
3	NBUBVG_5a020077-142b-4f40-ae73-95d0d655674e	3
3	NBUBVG_5a07ff49-7181-4c6f-8f67-bc56ea7e4202	2
3	NBUBVG_5a1b908e-b17e-4d59-aace-0ba06da9af8d	2
3	NBUBVG_5a76f392-7205-47b6-a340-07239b2bbc3a	2
3	NBUBVG_5a7ac692-3751-473b-99e3-91091f5c6654	3
3	NBUBVG_5a9b70ff-a751-42a8-a3d0-99e9b7aa3249	3
3	NBUBVG_5aae64d8-706f-4cca-96e7-b9b817fc40b7	3
3	NBUBVG_5ac87699-e048-40e1-810c-853ed2c898f6	3
3	NBUBVG_5ac9e8bb-21aa-463f-9430-681544dd73cd	3
3	NBUBVG_5af28174-4a31-482d-ac73-763ee419a005	3
3	NBUBVG_5b24a75e-491a-45a5-8d12-2976c58c533d	3
3	NBUBVG_5b2827e3-3722-43b9-97fb-51707c1e5c21	3
3	NBUBVG_5b7b98dc-1b66-4ff2-99d3-11576864dd08	3
3	NBUBVG_5b90284e-af49-46c3-a5f7-67d40238fe1d	3
3	NBUBVG_5bb661bc-8eda-4861-a466-d9657a67a6d1	3
3	NBUBVG_5bcc1740-9c2b-43d7-bf84-14fe58df0b45	3
3	NBUBVG_5bd76f1c-fcb7-4f4b-b558-93e826462a97	3
3	NBUBVG_5bf1e524-fd01-40ce-aab8-b24cf12c7a88	3
3	NBUBVG_5bf58b3b-9429-420e-af2e-bd17b423bcc9	6
3	NBUBVG_5bfda154-73be-4b19-835c-edea47bbbc3b	2
3	NBUBVG_5c14d5ab-6269-4b32-b5ac-8e412735437c	2
3	NBUBVG_5c3a13d0-87d9-4671-83a5-22d82f2fa320	2
3	NBUBVG_5c46da4e-397f-4f3b-8eda-132815167d33	2
3	NBUBVG_5c7f4568-85b6-4782-8533-18c917f0223c	3
3	NBUBVG_5c9e9798-4196-4c26-bc4b-b19baed8e4bd	4
3	NBUBVG_5cbc01f9-6226-4fab-9d38-4b572285a62d	3
3	NBUBVG_5d0a1554-e5a5-4f1a-bf07-e67a8799fb08	2
3	NBUBVG_5d0f4170-2e42-4e5c-b008-a710c70ba972	3
3	NBUBVG_5d1b2e93-b5af-4026-bf66-000661b5ae0e	3
3	NBUBVG_5d4444f7-60a3-4161-b5f6-a5e94f67d299	3
3	NBUBVG_5d51756f-bd1b-4b6e-ae4d-41d1175ff183	1
3	NBUBVG_5d61dfc5-6483-4937-ade7-4acc68d6c81e	3
3	NBUBVG_5d631ca9-1215-4d70-b515-02b16ceb4b23	3
3	NBUBVG_5d69d7d9-9ed6-488a-9442-7ecfef4bc40a	3
3	NBUBVG_5d6af6cc-4672-48aa-9c29-2b85ec730f2c	3
3	NBUBVG_5d750ab7-8f36-4502-974c-94f8c062dac3	3
3	NBUBVG_5d7ff770-63d9-4c17-b624-9547a4294e43	3
3	NBUBVG_5d8604c3-7711-45f8-8ca5-3fee7415b5df	3
3	NBUBVG_5d8b95b5-a685-41f1-afbc-f581897c707e	3
3	NBUBVG_5d9cde72-8413-4e57-84c2-cb983452f4d2	3
3	NBUBVG_5da75cc8-3129-45ed-8ae6-f0bf8a5617c3	3
3	NBUBVG_5dbd1ccf-6db6-4200-ae41-830ba5103942	5
3	NBUBVG_5dc8780a-bfcb-471f-8c58-d1d2ad5bc9cc	3
3	NBUBVG_5dce63a7-11a4-4ba4-9631-34531346bbff	5
3	NBUBVG_5de6a022-bfbc-48d0-97bf-b1470148a218	3
3	NBUBVG_5e0f2ea3-bd6d-4b2d-80a7-1188649d90e0	3
3	NBUBVG_5e415e9a-f7b8-4f5d-ba68-e75837b951aa	3
3	NBUBVG_5e5496cb-22af-4b1f-a4d5-6b36893a5e70	3
3	NBUBVG_5e8b4efd-3a2a-4dac-bcf4-2ae8d4bd2362	3
3	NBUBVG_5e9864b6-5ed4-4c28-8b09-d959f72f665e	3
3	NBUBVG_5e9c1106-b4fc-4e8c-a56f-877ca65a1c47	3
3	NBUBVG_5ec6e51b-0a58-47fd-bc64-f0d1aaec0fc5	3
3	NBUBVG_5ec9b4be-395d-48f7-96c3-2fbff6dda54d	3
3	NBUBVG_5ecdd834-5665-4e1f-b57a-0ce38b9f2e32	3
3	NBUBVG_5ed4bb8e-16ed-4823-8d86-747072a47971	2
3	NBUBVG_5ef72724-c107-40d4-966d-fd86cbaef87f	4
3	NBUBVG_5f06073b-3e1f-4e2e-8179-cb9373c801c3	5
3	NBUBVG_5f4629c5-4361-4bb1-98b0-c92af834b6d9	5
3	NBUBVG_5f4bb35b-12dc-4e55-96ef-ab1ca0f4025a	3
3	NBUBVG_5f4d84da-a83a-4642-b487-6636bac6b6a5	3
3	NBUBVG_5f517b77-947b-4c08-b2fc-1c72d01198e6	3
3	NBUBVG_5f535f31-02c8-4773-b6c8-d2f6029c0cd6	3
3	NBUBVG_5f560d22-bffe-4641-a8e2-559a3adccdcf	4
3	NBUBVG_5fc8dc90-ec15-4050-971c-9244802f51c6	4
3	NBUBVG_5fd0b54f-2eec-4d56-b871-bdede854b6cd	3
3	NBUBVG_5febb754-bb03-41e7-8b7b-403c8e0cac5c	2
3	NBUBVG_60243f74-532d-4d7c-8ef9-f3c78cae433c	2
3	NBUBVG_603831ab-24bd-436d-934b-e77f48a03b41	5
3	NBUBVG_604222d8-67cc-4fff-83c4-8c03780f0b2a	4
3	NBUBVG_6065dc67-7e6e-4fd2-991c-de2bdc454950	2
3	NBUBVG_6069a9e0-c30c-4abf-aeba-05feed21d6d4	3
3	NBUBVG_60961720-54ae-4f77-9c2e-4b397a91a67a	3
3	NBUBVG_609cabb8-4977-493c-8c0f-8cffee72bdfd	3
3	NBUBVG_609e6822-6018-4586-a3c3-74139a08cd51	2
3	NBUBVG_61831d73-10c6-48c6-8f1c-5a06caf04107	2
3	NBUBVG_6185e62e-6f13-409d-95f7-92a33f7aedbc	4
3	NBUBVG_61a75302-8a42-4fb3-9da9-c84181b4e3dd	3
3	NBUBVG_61ac5ee1-d9f2-4b57-af47-aef5e3609fc0	5
3	NBUBVG_61dc6392-984e-48c9-8b1e-8c2b165eab54	3
3	NBUBVG_61dffe81-f5c4-42b6-bb2b-e8d284465b97	3
3	NBUBVG_61ec7b63-08bc-48eb-b28e-713575d4d510	1
3	NBUBVG_61ed0ac5-323a-452f-9056-d79cc85b2ecb	3
3	NBUBVG_61ed61a6-a5b0-4856-90f2-6bd1d5a76dcb	2
3	NBUBVG_61f9ec64-fbbd-4804-af7f-516a822dee5d	1
3	NBUBVG_6206c8ea-23b8-4a49-bcff-d58dec7f4abb	4
3	NBUBVG_621e995a-9344-4a05-98bb-719383b480ba	3
3	NBUBVG_623b4510-323e-4439-9ca1-18eba0652f8d	5
3	NBUBVG_6266bd0d-c300-4cb5-8bc0-49b418a87e04	2
3	NBUBVG_6295aea4-1b93-4ba8-8dff-624700cb88dd	3
3	NBUBVG_62a41647-1d2d-42ea-9cec-1a15f482cd93	3
3	NBUBVG_62b0f5a2-db9b-41b7-9a8e-8782498d8fc9	3
3	NBUBVG_62b5e584-5084-48a2-a56f-394e23bd7a1f	2
3	NBUBVG_62cc1f55-adc7-4f58-88c1-eb0f872692f0	3
3	NBUBVG_6368f423-761f-421c-8077-aa4e8b765539	3
3	NBUBVG_638ff60e-03fc-473e-b599-cff4c4fb1847	3
3	NBUBVG_63ac039a-6549-418e-b571-7e085d7d768d	3
3	NBUBVG_63ca2de2-c879-41a7-b82c-fccea6d771ad	3
3	NBUBVG_63d8483b-22f4-49e6-835a-0e0b6f5861e0	3
3	NBUBVG_63e949f2-3414-45b6-8885-b4ef09d47fc1	2
3	NBUBVG_6418c5b2-5e7e-4858-99b9-395d9e1f4604	3
3	NBUBVG_64270847-b193-4be8-9e90-5f3426d5a9ba	3
3	NBUBVG_64317cb3-0f2c-4fb7-8ee3-8d7df1aa711b	3
3	NBUBVG_64460b1e-1497-418a-91de-502eb6e78a17	1
3	NBUBVG_648387f6-dabc-482c-aa8d-6af923202985	4
3	NBUBVG_64874c48-9fc1-4912-88e5-d5cb510cbac3	3
3	NBUBVG_6492fb5b-c9fb-4c7c-838e-c35e72852e92	3
3	NBUBVG_64976211-e7b7-4380-b11f-746dae80b631	3
3	NBUBVG_64afed1e-ce24-49e4-971b-21b4bbae828f	3
3	NBUBVG_64b14b33-b14a-4d19-bf9b-be497a1bb4f0	3
3	NBUBVG_64bcd4b9-8861-418c-8866-151867b7c61d	3
3	NBUBVG_64c66abb-6f8d-424a-b83d-828a31d4d54d	1
3	NBUBVG_64ce4999-ce5c-4842-a2ca-2fad8ae3038d	3
3	NBUBVG_650c8882-6d80-4153-8eb1-8d9e1a952396	3
3	NBUBVG_651db134-ce34-4dac-bb13-8c3226c89b80	3
3	NBUBVG_65408432-db78-454b-bc77-27c3a318906b	4
3	NBUBVG_654a4fd3-652d-4544-aa7f-26198899368a	2
3	NBUBVG_65549d7b-0a54-4689-a948-cac398c6fdff	3
3	NBUBVG_6565d72f-d74c-461a-9b64-b11575e0c57a	3
3	NBUBVG_6572c823-001a-4692-83d3-5919becf65c7	2
